osm_id,code,fclass,name,centroid_x,centroid_y,AirQuality
1002570349,5153,footway,,23.577,46.747,1
1002570353,5155,steps,,23.577,46.747,1
1002570354,5155,steps,,23.577,46.747,1
1002570355,5153,footway,,23.577,46.747,1
1002570356,5153,footway,,23.577,46.747,1
1003592314,5141,service,,23.563,46.78,2
1003592315,5141,service,,23.563,46.78,2
1004057887,5141,service,,23.555,46.755,2
1004769114,5114,secondary,,23.641,46.782,3
1004866312,5141,service,Strada Emerson,23.665,46.795,2
1005191617,5113,primary,Strada Traian Vuia,23.697,46.782,4
1005272057,5114,secondary,Bulevardul Muncii,23.634,46.796,3
1005272058,5122,residential,Strada Ion Ionescu de la Brad,23.655,46.79,1
1005272059,5141,service,Strada Energobit,23.558,46.781,2
1005272060,5141,service,Strada Some?,23.559,46.778,2
1005272061,5115,tertiary,Strada Cri?an,23.587,46.777,3
1005272062,5122,residential,Strada Gruia,23.577,46.778,1
1006382082,5114,secondary,Strada Fabricii,23.614,46.786,3
1006524525,5114,secondary,Strada Observatorului,23.593,46.756,3
1007303985,5122,residential,Strada Iuliu Moldovan,23.584,46.76,1
1007303986,5114,secondary,Strada Plevnei,23.641,46.787,3
1007303987,5114,secondary,Strada Constantin Brâncu?i,23.618,46.758,3
1007399886,5154,path,,23.554,46.727,1
1007399887,5154,path,,23.553,46.724,1
1007399888,5154,path,,23.546,46.722,1
1007399889,5146,track_grade4,,23.54,46.716,1
1007399891,5154,path,,23.554,46.727,1
1007399892,5154,path,,23.553,46.724,1
1007399893,5146,track_grade4,,23.554,46.727,1
1007667271,5154,path,,23.546,46.71,1
1007667272,5154,path,,23.546,46.71,1
1007667275,5154,path,,23.548,46.718,1
1008085832,5145,track_grade3,,23.581,46.721,1
1008085833,5154,path,,23.583,46.711,1
1008085836,5122,residential,Strada Nicolae M?rgineanu,23.58,46.72,1
1008085837,5142,track,,23.583,46.725,1
1008085838,5154,path,,23.581,46.706,1
1009546348,5115,tertiary,Strada Uzinei Electrice,23.571,46.765,3
1009611070,5141,service,,23.57,46.767,2
1009869253,5133,primary_link,,23.606,46.776,4
1010086041,5141,service,,23.667,46.78,2
1010086042,5141,service,,23.667,46.78,2
1010086043,5141,service,,23.667,46.78,2
1011724037,5153,footway,,23.537,46.755,1
1012150109,5141,service,,23.539,46.784,2
1012150110,5141,service,,23.539,46.784,2
1012150111,5141,service,,23.539,46.784,2
1012150814,5153,footway,,23.543,46.763,1
1012153041,5141,service,,23.613,46.76,2
1012154904,5142,track,,23.573,46.748,1
1012154906,5141,service,,23.576,46.748,2
1012158341,5141,service,,23.696,46.777,2
1012158342,5141,service,,23.695,46.777,2
1012158343,5141,service,,23.695,46.777,2
1012158344,5141,service,,23.696,46.777,2
1014672627,5122,residential,,23.574,46.75,1
1014672631,5141,service,,23.573,46.75,2
1014672633,5141,service,,23.574,46.751,2
1014691212,5122,residential,Strada Frunzi?ului,23.576,46.747,1
1014887805,5153,footway,,23.546,46.762,1
1014999643,5141,service,,23.665,46.78,2
1014999644,5141,service,,23.666,46.779,2
1014999645,5141,service,,23.665,46.78,2
1015002593,5141,service,,23.595,46.789,2
1015002594,5141,service,,23.594,46.789,2
1015002595,5141,service,,23.594,46.789,2
1015015079,5141,service,,23.588,46.773,2
1015015080,5141,service,,23.588,46.773,2
1015015081,5141,service,,23.587,46.773,2
1015015082,5141,service,,23.588,46.773,2
1015015083,5141,service,,23.587,46.773,2
1015015228,5141,service,,23.587,46.773,2
1015015660,5141,service,,23.588,46.773,2
1015016545,5153,footway,,23.587,46.771,1
1015018685,5141,service,,23.59,46.773,2
1015759910,5141,service,,23.575,46.749,2
1015759911,5141,service,,23.575,46.749,2
1015759912,5141,service,,23.574,46.749,2
1015764671,5141,service,,23.539,46.759,2
1015774616,5141,service,,23.556,46.762,2
1015774617,5141,service,,23.557,46.762,2
1015774618,5141,service,,23.556,46.763,2
1015774619,5141,service,,23.556,46.762,2
1015774620,5141,service,,23.556,46.762,2
1015774621,5141,service,,23.556,46.762,2
1015784213,5141,service,,23.55,46.766,2
1015784214,5141,service,,23.55,46.766,2
1015784215,5141,service,,23.55,46.766,2
1016224884,5153,footway,,23.636,46.781,1
1016379018,5141,service,,23.612,46.793,2
1016380456,5141,service,,23.61,46.799,2
1016380457,5141,service,,23.609,46.799,2
1016380459,5141,service,,23.609,46.799,2
1016380460,5141,service,,23.609,46.799,2
1016380461,5141,service,,23.61,46.799,2
1016512773,5141,service,,23.698,46.773,2
1016512774,5141,service,,23.699,46.773,2
1016512775,5141,service,,23.699,46.773,2
1016512776,5141,service,,23.699,46.774,2
1016512777,5141,service,,23.698,46.773,2
1018534857,5141,service,,23.577,46.772,2
1018534858,5141,service,,23.577,46.772,2
1018534859,5141,service,,23.577,46.772,2
1020056581,5153,footway,,23.593,46.772,1
1020334182,5142,track,,23.65,46.753,1
1022334433,5155,steps,,23.571,46.756,1
1022334434,5153,footway,,23.573,46.755,1
1022334435,5153,footway,,23.572,46.755,1
1022334436,5155,steps,,23.569,46.756,1
1022334437,5153,footway,,23.568,46.757,1
1022334438,5155,steps,,23.568,46.756,1
1022334441,5155,steps,,23.573,46.753,1
1022334442,5153,footway,,23.572,46.753,1
1022334443,5141,service,,23.572,46.752,2
1022334444,5153,footway,,23.572,46.755,1
1022334445,5153,footway,,23.573,46.755,1
1022334446,5153,footway,,23.57,46.756,1
1022334447,5153,footway,,23.569,46.756,1
1022334448,5153,footway,,23.568,46.757,1
1022334449,5155,steps,,23.568,46.757,1
1022582210,5141,service,Strada Nirajului,23.629,46.78,2
1022596440,5115,tertiary,,23.637,46.783,3
1022596441,5114,secondary,,23.641,46.782,3
1022601903,5141,service,,23.636,46.78,2
1022602113,5141,service,,23.637,46.781,2
1022635224,5153,footway,,23.588,46.774,1
1022635226,5153,footway,,23.588,46.774,1
1022635227,5153,footway,,23.588,46.774,1
1022635228,5153,footway,,23.59,46.774,1
1022635229,5153,footway,,23.59,46.774,1
1022635230,5153,footway,,23.589,46.775,1
1022635231,5153,footway,,23.591,46.775,1
1022635232,5153,footway,,23.592,46.775,1
1022635233,5153,footway,,23.592,46.774,1
1022635234,5153,footway,,23.59,46.774,1
1022635235,5153,footway,,23.59,46.775,1
1022635236,5153,footway,,23.59,46.775,1
1022635237,5153,footway,,23.59,46.775,1
1022635238,5153,footway,,23.59,46.775,1
1022635239,5153,footway,,23.591,46.774,1
1022635240,5153,footway,,23.591,46.774,1
1022635241,5153,footway,,23.591,46.775,1
1022635242,5153,footway,,23.592,46.775,1
1022636088,5153,footway,,23.586,46.772,1
1022651402,5153,footway,,23.635,46.774,1
1022651403,5154,path,,23.635,46.775,1
1022651404,5153,footway,,23.635,46.774,1
1022651405,5153,footway,,23.635,46.774,1
1022651406,5153,footway,,23.636,46.775,1
1022651407,5153,footway,,23.635,46.774,1
1022651408,5153,footway,,23.634,46.774,1
1022651409,5155,steps,,23.633,46.775,1
1022651410,5155,steps,,23.632,46.775,1
1022651411,5153,footway,,23.637,46.776,1
1022651412,5142,track,,23.638,46.776,1
1022651413,5153,footway,,23.637,46.776,1
1022651414,5153,footway,,23.632,46.775,1
1022651415,5153,footway,,23.637,46.776,1
1022651416,5153,footway,,23.638,46.777,1
1022655481,5153,footway,,23.635,46.774,1
1022655482,5153,footway,,23.635,46.775,1
1022655483,5153,footway,,23.635,46.774,1
1022655484,5153,footway,,23.634,46.774,1
1022656607,5153,footway,,23.637,46.776,1
1023252213,5153,footway,,23.542,46.76,1
1023252214,5153,footway,,23.542,46.76,1
1023252215,5153,footway,,23.54,46.758,1
1023252217,5153,footway,,23.54,46.758,1
1023252218,5153,footway,,23.54,46.758,1
1023252220,5153,footway,,23.541,46.759,1
1023252221,5153,footway,,23.541,46.759,1
1023297286,5142,track,,23.587,46.72,1
1023297287,5142,track,,23.583,46.722,1
1023297288,5142,track,,23.587,46.717,1
1023297289,5142,track,,23.589,46.718,1
1023391500,5123,living_street,Strada Franklin Delano Roosevelt,23.587,46.771,1
1024482102,5141,service,Strada Kovács Dezs?,23.594,46.768,2
1024563226,5124,pedestrian,Strada Mihail Kog?lniceanu,23.596,46.768,1
1024563227,5124,pedestrian,,23.593,46.768,1
1024795551,5141,service,,23.59,46.77,2
1024796770,5153,footway,,23.591,46.769,1
1024796771,5153,footway,Bulevardul Eroilor,23.596,46.771,1
1024796772,5122,residential,Strada Baba Novac,23.596,46.771,1
1024837834,5153,footway,,23.563,46.76,1
1024862583,5141,service,,23.629,46.789,2
1025173352,5141,service,,23.57,46.758,2
1025173353,5141,service,,23.571,46.762,2
1025254952,5153,footway,,23.59,46.772,1
1026336643,5153,footway,,23.525,46.752,1
1026337691,5153,footway,,23.541,46.757,1
1026337692,5153,footway,,23.541,46.757,1
1026337693,5153,footway,,23.541,46.757,1
1026337694,5153,footway,,23.542,46.757,1
1026337695,5153,footway,,23.543,46.757,1
1026337696,5153,footway,,23.542,46.757,1
1026337697,5153,footway,,23.542,46.757,1
1026337698,5153,footway,,23.543,46.757,1
1026337699,5153,footway,,23.543,46.757,1
1026337700,5153,footway,,23.544,46.757,1
1026337701,5153,footway,,23.544,46.757,1
1026337702,5153,footway,,23.539,46.756,1
1026337703,5153,footway,,23.54,46.756,1
1026337704,5153,footway,,23.542,46.757,1
1026337705,5153,footway,,23.542,46.757,1
1026337706,5153,footway,,23.542,46.757,1
1026337707,5153,footway,,23.543,46.757,1
1026337708,5153,footway,,23.543,46.757,1
1026337709,5153,footway,,23.543,46.757,1
1026337710,5153,footway,,23.544,46.757,1
1026419240,5153,footway,,23.555,46.76,1
1026419241,5153,footway,,23.557,46.76,1
1026419242,5153,footway,,23.553,46.759,1
1026419243,5153,footway,,23.555,46.759,1
1026419244,5153,footway,,23.556,46.76,1
1028924784,5153,footway,,23.557,46.756,1
1028924785,5153,footway,,23.557,46.756,1
1028924786,5153,footway,,23.557,46.756,1
1029285989,5114,secondary,Drumul Sfântul Ioan,23.536,46.742,3
1030058411,5153,footway,,23.591,46.775,1
1030058412,5153,footway,,23.591,46.775,1
1030058413,5153,footway,,23.591,46.775,1
1030058414,5153,footway,,23.592,46.775,1
1031929982,5153,footway,,23.59,46.773,1
1031929983,5153,footway,,23.59,46.773,1
1031930144,5153,footway,,23.584,46.772,1
1032005367,5114,secondary,Strada Frunzi?ului,23.575,46.749,3
1032005368,5114,secondary,Strada Frunzi?ului,23.575,46.749,3
1032009557,5153,footway,,23.613,46.784,1
1032483212,5122,residential,Strada Ilie M?celaru,23.572,46.765,1
1032485727,5153,footway,,23.609,46.764,1
1032485728,5153,footway,,23.609,46.764,1
1032485729,5153,footway,,23.609,46.764,1
1032494377,5141,service,,23.588,46.763,2
1032494378,5141,service,,23.591,46.761,2
1032553881,5141,service,,23.591,46.772,2
1032553931,5153,footway,,23.591,46.771,1
1032553932,5153,footway,,23.591,46.772,1
1032553933,5153,footway,,23.591,46.772,1
1032557109,5153,footway,,23.589,46.769,1
1032868800,5153,footway,,23.588,46.785,1
1032868801,5155,steps,,23.588,46.785,1
1032872687,5155,steps,,23.596,46.793,1
1032872688,5155,steps,,23.595,46.792,1
1033852502,5122,residential,,23.636,46.768,1
1033852503,5141,service,,23.636,46.769,2
1033852504,5141,service,,23.637,46.769,2
1033853340,5141,service,,23.635,46.769,2
1033855330,5141,service,,23.556,46.762,2
1034297644,5153,footway,,23.648,46.782,1
1034297645,5153,footway,,23.649,46.782,1
1034712160,5141,service,,23.548,46.766,2
1034719350,5141,service,,23.589,46.737,2
1034719357,5141,service,,23.588,46.737,2
1034719366,5141,service,,23.587,46.736,2
1034719368,5146,track_grade4,,23.585,46.735,1
1035281137,5154,path,,23.553,46.715,1
1035852496,5153,footway,,23.588,46.77,1
1035852497,5153,footway,,23.589,46.77,1
1035852498,5141,service,,23.59,46.766,2
1035852500,5114,secondary,Strada Avram Iancu,23.591,46.766,3
1035852501,5153,footway,,23.59,46.766,1
1035852502,5153,footway,,23.59,46.766,1
1035852503,5153,footway,,23.588,46.766,1
1035852504,5153,footway,,23.587,46.766,1
1036011399,5153,footway,,23.552,46.765,1
1036231310,5141,service,,23.569,46.768,2
1036231311,5141,service,,23.569,46.768,2
1036466516,5122,residential,Strada Wolfgang Amadeus Mozart,23.598,46.752,1
1036466600,5141,service,Strada Colinei,23.537,46.75,2
1036466601,5141,service,,23.537,46.754,2
1036466602,5141,service,,23.537,46.754,2
1036466603,5141,service,,23.537,46.755,2
1036466605,5141,service,,23.536,46.755,2
1036466606,5141,service,,23.535,46.755,2
1036519028,5115,tertiary,,23.571,46.765,3
1036519029,5115,tertiary,Strada Uzinei Electrice,23.571,46.765,3
1036558759,5141,service,,23.611,46.799,2
1036558760,5141,service,,23.612,46.799,2
1036558761,5141,service,,23.611,46.799,2
1036558762,5141,service,,23.61,46.799,2
1036558763,5141,service,,23.611,46.799,2
1036558764,5141,service,,23.611,46.799,2
1036558765,5141,service,,23.611,46.799,2
1036558766,5141,service,,23.611,46.799,2
1036558767,5141,service,,23.612,46.799,2
1036558768,5141,service,,23.612,46.799,2
1036558769,5141,service,,23.612,46.799,2
1036558770,5141,service,,23.612,46.799,2
1036558771,5141,service,,23.612,46.799,2
1036558772,5141,service,,23.609,46.799,2
1036558773,5141,service,,23.61,46.799,2
1036558774,5141,service,,23.61,46.799,2
1037128559,5141,service,,23.591,46.775,2
1037128560,5141,service,,23.592,46.775,2
1037128561,5141,service,,23.591,46.775,2
1037128562,5141,service,,23.592,46.775,2
1037128563,5141,service,,23.591,46.775,2
1037128564,5141,service,,23.591,46.775,2
1037128565,5141,service,,23.592,46.776,2
1037128566,5153,footway,,23.588,46.773,1
1037144435,5141,service,,23.591,46.775,2
1037144437,5141,service,,23.591,46.775,2
1037144438,5141,service,,23.591,46.775,2
1037144439,5141,service,,23.591,46.776,2
1037927782,5141,service,,23.571,46.768,2
1037927783,5141,service,,23.571,46.768,2
1037927784,5141,service,,23.571,46.769,2
1037927785,5141,service,,23.571,46.769,2
1037927786,5141,service,,23.571,46.769,2
1037927787,5141,service,,23.573,46.77,2
1037927788,5141,service,,23.571,46.769,2
1037927789,5141,service,,23.571,46.768,2
1038192878,5141,service,,23.581,46.767,2
1038192879,5141,service,,23.581,46.767,2
1038192880,5141,service,,23.582,46.767,2
1038675205,5141,service,,23.615,46.776,2
1038675208,5141,service,,23.613,46.776,2
1038675209,5141,service,,23.606,46.773,2
1038675210,5141,service,,23.606,46.773,2
1038675211,5141,service,,23.606,46.773,2
1038675212,5141,service,,23.606,46.773,2
1038675213,5141,service,,23.603,46.773,2
1038676416,5141,service,,23.602,46.772,2
1038677773,5153,footway,,23.584,46.76,1
1038677774,5153,footway,,23.584,46.76,1
1038677775,5153,footway,,23.584,46.76,1
1038677776,5153,footway,,23.584,46.76,1
1038677777,5153,footway,,23.584,46.76,1
1038677778,5153,footway,,23.584,46.76,1
1038683949,5141,service,,23.602,46.774,2
1038683950,5153,footway,,23.602,46.774,1
1038981507,5153,footway,,23.609,46.777,1
1038981508,5153,footway,,23.602,46.775,1
1041380812,5141,service,,23.597,46.769,2
1041380813,5141,service,,23.597,46.769,2
1041380814,5141,service,,23.597,46.769,2
1041380815,5141,service,,23.597,46.769,2
1041380816,5141,service,,23.597,46.769,2
1041380817,5141,service,,23.597,46.769,2
1041388470,5141,service,,23.602,46.768,2
1041388471,5141,service,,23.602,46.768,2
1041388473,5141,service,,23.602,46.768,2
1041388474,5153,footway,,23.599,46.768,1
1042876409,5141,service,,23.605,46.753,2
1042876410,5141,service,,23.605,46.753,2
1042876411,5141,service,,23.605,46.752,2
1042876412,5124,pedestrian,,23.606,46.753,1
1043351607,5141,service,,23.584,46.77,2
1043351608,5141,service,,23.584,46.77,2
1043351610,5141,service,,23.584,46.77,2
1043351611,5141,service,,23.584,46.769,2
1043353201,5141,service,,23.584,46.769,2
1043353202,5141,service,,23.584,46.769,2
1043354216,5141,service,,23.583,46.77,2
1046762063,5153,footway,,23.591,46.771,1
1046762064,5153,footway,,23.59,46.771,1
1046763847,5153,footway,,23.588,46.767,1
1047159679,5141,service,,23.544,46.757,2
1049352175,5124,pedestrian,,23.561,46.779,1
1049881748,5141,service,,23.586,46.784,2
1049881749,5141,service,,23.586,46.784,2
1049881750,5141,service,,23.586,46.784,2
1049881751,5141,service,Pia?a G?rii,23.584,46.784,2
1049895025,5155,steps,,23.585,46.784,1
1049895026,5155,steps,,23.585,46.784,1
1049895027,5153,footway,,23.585,46.784,1
1049895927,5141,service,,23.585,46.783,2
1049895928,5153,footway,,23.586,46.783,1
1049895929,5141,service,,23.585,46.783,2
1049895930,5141,service,,23.585,46.784,2
1049897918,5141,service,,23.581,46.786,2
1049897919,5141,service,,23.58,46.786,2
1049897920,5141,service,,23.58,46.786,2
1049897921,5141,service,,23.58,46.786,2
1049897922,5141,service,,23.58,46.786,2
1051164831,5141,service,,23.609,46.788,2
1051164832,5141,service,,23.608,46.788,2
1051329397,5153,footway,,23.582,46.758,1
1051336012,5153,footway,,23.583,46.764,1
1051336013,5141,service,,23.583,46.764,2
1051394313,5153,footway,,23.615,46.757,1
1051541028,5153,footway,,23.607,46.786,1
1051575393,5153,footway,,23.621,46.774,1
1051580856,5154,path,,23.585,46.718,1
1051580857,5141,service,,23.585,46.716,2
1051580858,5154,path,,23.584,46.719,1
1051580859,5141,service,,23.584,46.716,2
1051580860,5154,path,,23.587,46.717,1
1051580861,5154,path,,23.584,46.719,1
1051587377,5154,path,,23.534,46.741,1
1051588463,5154,path,,23.548,46.775,1
1051590411,5141,service,,23.626,46.78,2
1051591039,5154,path,,23.63,46.778,1
1051591040,5141,service,,23.63,46.778,2
1051591041,5141,service,,23.63,46.778,2
1051595064,5153,footway,,23.534,46.741,1
1051595065,5153,footway,,23.534,46.74,1
1051595066,5153,footway,,23.534,46.74,1
1051597307,5153,footway,,23.555,46.762,1
1051597308,5154,path,,23.555,46.763,1
1051597641,5154,path,,23.56,46.691,1
1051598642,5154,path,,23.588,46.714,1
1051628351,5153,footway,,23.627,46.773,1
1051628352,5153,footway,,23.626,46.773,1
1051628353,5153,footway,,23.624,46.773,1
1051632921,5155,steps,,23.641,46.783,1
1051632922,5141,service,,23.641,46.783,2
1051632923,5153,footway,,23.631,46.766,1
1051632924,5153,footway,,23.624,46.769,1
1051649236,5153,footway,,23.635,46.782,1
1051649237,5153,footway,,23.635,46.781,1
1051649238,5153,footway,,23.635,46.782,1
1052692367,5141,service,,23.556,46.75,2
1053059343,5141,service,,23.63,46.769,2
1053062719,5141,service,,23.572,46.765,2
1053062720,5141,service,,23.572,46.766,2
1053410770,5153,footway,,23.551,46.764,1
1053410772,5141,service,,23.577,46.768,2
1053410773,5141,service,,23.577,46.768,2
1053410774,5141,service,,23.582,46.769,2
1053410775,5141,service,,23.582,46.769,2
1053410778,5141,service,,23.608,46.784,2
1053640887,5153,footway,,23.557,46.763,1
1053640888,5153,footway,,23.557,46.763,1
1053640889,5153,footway,,23.557,46.763,1
1053909073,5141,service,,23.64,46.768,2
1054549074,5153,footway,,23.6,46.79,1
1056223740,5122,residential,,23.555,46.763,1
1056223741,5153,footway,,23.551,46.764,1
1056223742,5141,service,,23.551,46.764,2
1056243914,5141,service,,23.554,46.763,2
1056243915,5141,service,,23.553,46.764,2
1056243916,5153,footway,,23.552,46.764,1
1056328413,5153,footway,,23.563,46.767,1
1056328414,5155,steps,,23.561,46.767,1
1056328415,5155,steps,,23.561,46.767,1
1056328416,5153,footway,,23.557,46.767,1
1056328417,5155,steps,,23.557,46.767,1
1056328418,5153,footway,,23.563,46.767,1
