osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,Air mark,Air,centroid_x,centroid_y
"243413688",5122,residential,Strada Mare?al Constantin Prezan,,B,0,0,F,F,1,1,23.635,46.773
"243413705",5122,residential,Strada Mure?ului,,F,50,0,F,F,1,1,23.629,46.778
"243413718",5141,service,,,B,0,0,F,F,1,1,23.628,46.778
"243413720",5141,service,,,B,0,0,F,F,1,1,23.628,46.778
"243413732",5114,secondary,,DJ105S,B,0,0,F,F,2,1,23.641,46.782
"243413735",5114,secondary,Calea Some?eni,DJ105S,F,50,0,F,F,2,1,23.641,46.782
"243413737",5114,secondary,Calea Some?eni,DJ105S,F,50,0,F,F,2,1,23.640,46.782
"243415878",5122,residential,Aleea B?i?oara,,F,50,0,F,F,1,1,23.623,46.763
"243415879",5122,residential,Aleea B?i?oara,,F,50,0,F,F,1,1,23.623,46.762
"243819421",5141,service,,,B,0,0,F,F,1,1,23.540,46.749
"243819425",5141,service,,,B,0,0,F,F,1,1,23.542,46.749
"244030493",5153,footway,,,B,0,0,F,F,1,1,23.614,46.759
"244662059",5141,service,,,B,0,0,F,F,1,1,23.637,46.773
"244662060",5154,path,,,B,0,0,F,F,1,1,23.633,46.774
"244662064",5141,service,,,B,0,0,F,F,1,1,23.627,46.791
"244662066",5141,service,,,B,0,0,F,F,1,1,23.623,46.792
"244662067",5141,service,,,B,0,0,F,F,1,1,23.623,46.792
"244911085",5123,living_street,,,B,50,0,F,F,1,1,23.611,46.753
"244911086",5123,living_street,Strada Fagului,,B,50,0,F,F,1,1,23.612,46.753
"244911087",5141,service,,,B,50,0,F,F,1,1,23.617,46.760
"244911088",5141,service,,,B,50,0,F,F,1,1,23.610,46.771
"244911089",5141,service,,,B,50,0,F,F,1,1,23.610,46.771
"244911090",5123,living_street,,,B,50,0,F,F,1,1,23.608,46.754
"244911091",5123,living_street,Aleea Pinului,,B,50,0,F,F,1,1,23.612,46.755
"244911092",5123,living_street,,,B,50,0,F,F,1,1,23.608,46.753
"244911093",5122,residential,Aleea Paltinului,,B,50,0,F,F,1,1,23.610,46.753
"244911094",5115,tertiary,Strada Fagului,,B,50,0,F,F,1,1,23.617,46.755
"244919305",5141,service,,,B,50,0,F,F,1,1,23.574,46.763
"244919306",5122,residential,Strada Bogdan Petriceicu Ha?deu,,B,50,0,F,F,1,1,23.575,46.762
"244919307",5122,residential,Strada Bogdan Petriceicu Ha?deu,,F,50,0,F,F,1,1,23.574,46.762
"244919432",5141,service,,,B,50,0,F,F,1,1,23.567,46.762
"244919434",5141,service,,,B,50,0,F,F,1,1,23.573,46.762
"244919435",5141,service,,,B,50,0,F,F,1,1,23.568,46.762
"244919436",5141,service,,,B,50,0,F,F,1,1,23.569,46.762
"244919437",5141,service,,,B,50,0,F,F,1,1,23.571,46.763
"244919438",5141,service,,,B,50,0,F,F,1,1,23.569,46.765
"244919440",5141,service,,,B,50,0,F,F,1,1,23.568,46.762
"245027872",5153,footway,,,B,0,0,F,F,1,1,23.560,46.765
"245027873",5153,footway,,,B,0,0,F,F,1,1,23.558,46.765
"245048293",5141,service,,,B,0,0,F,F,1,1,23.561,46.763
"246622029",5153,footway,,,B,0,0,F,F,1,1,23.591,46.769
"248048311",5141,service,,,B,0,0,F,F,1,1,23.622,46.775
"248048314",5155,steps,,,B,0,0,F,F,1,1,23.627,46.773
"248048320",5141,service,,,B,0,0,F,F,1,1,23.622,46.775
"248048325",5152,cycleway,,,B,0,0,F,F,2,1,23.626,46.773
"250734869",5153,footway,,,B,0,0,F,F,1,1,23.558,46.768
"253064379",5141,service,,,B,30,0,F,F,1,1,23.585,46.767
"253295544",5122,residential,Strada C?prioarei,,B,50,0,F,F,1,1,23.558,46.787
"255441633",5141,service,,,B,0,0,F,F,1,1,23.616,46.777
"255441634",5141,service,,,B,0,0,F,F,1,1,23.615,46.777
"255441635",5122,residential,Strada Cri?ului,,B,50,0,F,F,1,1,23.622,46.779
"256854467",5114,secondary,Strada Cuza Vod?,,F,50,0,F,F,2,1,23.592,46.774
"259918490",5141,service,,,B,50,0,F,F,1,1,23.532,46.764
"260883670",5153,footway,,,B,0,0,F,F,1,1,23.637,46.779
"261353429",5122,residential,Strada Rar?u,,B,50,0,F,F,1,1,23.564,46.774
"261361044",5122,residential,Strada Maramure?ului,,B,20,0,F,F,1,1,23.583,46.789
"263198877",5122,residential,Strada Tache Ionescu,,F,50,0,F,F,1,1,23.612,46.766
"263198878",5115,tertiary,Strada Septimiu Albini,,B,50,0,F,F,1,1,23.610,46.767
"263198879",5122,residential,Strada Arie?ului,,B,50,0,F,F,1,1,23.614,46.766
"263198880",5122,residential,Strada Tache Ionescu,,F,50,0,F,F,1,1,23.616,46.767
"263198881",5122,residential,Strada Heltai Gáspár,,F,50,0,F,F,1,1,23.613,46.765
"263198882",5122,residential,Strada Arie?ului,,F,50,0,F,F,1,1,23.614,46.765
"263323009",5122,residential,Aleea Micu?,,F,50,0,F,F,1,1,23.556,46.759
"263325615",5122,residential,Aleea Micu?,,F,50,0,F,F,1,1,23.556,46.758
"263480101",5122,residential,Strada Grigore Alexandrescu,,F,40,0,F,F,1,1,23.555,46.758
"263480102",5122,residential,Aleea Padin,,F,30,0,F,F,1,1,23.554,46.759
"263779085",5154,path,,,B,0,0,F,F,1,1,23.559,46.774
"263781570",5142,track,,,B,0,0,F,F,1,1,23.515,46.769
"264018868",5141,service,Strada Osp?t?riei,,B,50,0,F,F,1,1,23.566,46.762
"264129023",5113,primary,Calea Mo?ilor,DN1,B,50,0,F,F,3,2,23.584,46.768
"264304424",5122,residential,Strada Aurel Gurghianu,,B,50,0,F,F,1,1,23.584,46.748
"264452529",5122,residential,Strada Lucernei,,B,50,0,F,F,1,1,23.654,46.789
"264452530",5122,residential,Strada Copacilor,,B,50,0,F,F,1,1,23.653,46.789
"264452531",5122,residential,Strada Frumoas?,,B,50,0,F,F,1,1,23.652,46.788
"264452532",5122,residential,Strada Ioan Goia,,B,50,0,F,F,1,1,23.649,46.790
"264452759",5122,residential,Strada Vorone?,,B,50,0,F,F,1,1,23.645,46.800
"264458962",5122,residential,Strada Daliei,,B,50,0,F,F,1,1,23.645,46.800
"264458963",5122,residential,Strada Johann Sebastian Bach,,B,50,0,F,F,1,1,23.638,46.803
"264459306",5122,residential,Strada Silvaniei,,B,50,0,F,F,1,1,23.639,46.798
"264459307",5122,residential,Strada Johann Sebastian Bach,,B,50,0,F,F,1,1,23.627,46.803
"264717454",5123,living_street,Strada Ion Ionescu de la Brad,,B,50,0,F,F,1,1,23.655,46.790
"264717457",5122,residential,Strada Beiu?ului,,B,50,0,F,F,1,1,23.639,46.784
"264717458",5122,residential,Strada Rozelor,,B,50,0,F,F,1,1,23.653,46.786
"264717459",5123,living_street,Strada Mateiu Caragiale,,B,50,0,F,F,1,1,23.652,46.790
"264717460",5122,residential,Strada Octav B?ncil?,,B,50,0,F,F,1,1,23.650,46.788
"264717461",5122,residential,Strada Octav B?ncil?,,B,50,0,F,F,1,1,23.650,46.787
"264726422",5141,service,,,B,0,0,F,F,1,1,23.611,46.777
"264726423",5141,service,,,B,0,0,F,F,1,1,23.612,46.797
"264726424",5141,service,Strada Zmeuri?ului,,B,0,0,F,F,1,1,23.570,46.714
"264726425",5141,service,,,B,0,0,F,F,1,1,23.616,46.777
"264726426",5141,service,,,B,0,0,F,F,1,1,23.631,46.770
"264726427",5153,footway,,,B,0,0,F,F,1,1,23.626,46.766
"264726428",5141,service,,,B,0,0,F,F,1,1,23.591,46.745
"264726429",5141,service,,,B,50,0,F,F,1,1,23.551,46.760
"264726430",5141,service,,,B,0,0,F,F,1,1,23.540,46.749
"264726431",5141,service,,,B,0,0,F,F,1,1,23.592,46.748
"264726432",5141,service,,,B,50,0,F,F,1,1,23.614,46.782
"264726433",5153,footway,,,B,0,0,F,F,1,1,23.626,46.764
"264726434",5141,service,,,B,0,0,F,F,1,1,23.591,46.744
"264726436",5141,service,,,B,0,0,F,F,1,1,23.620,46.772
"264726437",5141,service,,,B,0,0,F,F,1,1,23.619,46.778
"264726438",5153,footway,,,B,0,0,F,F,1,1,23.575,46.768
"264726439",5153,footway,,,B,0,0,F,F,1,1,23.612,46.774
"264726440",5141,service,,,B,50,0,F,F,1,1,23.614,46.782
"264726444",5141,service,,,B,0,0,F,F,1,1,23.607,46.778
"264726445",5141,service,,,B,0,0,F,F,1,1,23.622,46.775
"264747986",5122,residential,Strada Odobe?ti,,B,50,0,F,F,1,1,23.602,46.799
"264747987",5122,residential,,,B,50,0,F,F,1,1,23.612,46.802
"264747988",5142,track,,,B,0,0,F,F,1,1,23.590,46.799
"264747989",5123,living_street,,,B,50,0,F,F,1,1,23.611,46.802
"264747990",5122,residential,Strada Ionel Teodoreanu,,B,50,0,F,F,1,1,23.594,46.796
"264747991",5122,residential,Strada Cosminului,,B,50,0,F,F,1,1,23.605,46.802
"264747992",5122,residential,Strada C?tinei,,B,50,0,F,F,1,1,23.609,46.803
"264747993",5122,residential,,,B,50,0,F,F,1,1,23.592,46.798
"264747994",5122,residential,Strada Alexandru Kiri?escu,,B,50,0,F,F,1,1,23.601,46.797
"264747995",5122,residential,Strada Colonia Breaza,,B,50,0,F,F,1,1,23.593,46.799
"264747996",5122,residential,,,B,50,0,F,F,1,1,23.597,46.798
"264747997",5122,residential,,,B,50,0,F,F,1,1,23.610,46.805
"264747998",5122,residential,Strada ?tefan Pascu,,B,50,0,F,F,1,1,23.604,46.799
"264747999",5122,residential,,,B,50,0,F,F,1,1,23.610,46.804
"264748000",5122,residential,Strada Simeria,,B,50,0,F,F,1,1,23.598,46.799
"264748001",5122,residential,Strada Colonia Breaza,,B,50,0,F,F,1,1,23.592,46.799
"264748002",5122,residential,Strada Eufrosin Poteca,,B,40,0,F,F,1,1,23.591,46.795
"264748003",5122,residential,Strada Fâna?elor,,B,50,0,F,F,1,1,23.609,46.802
"264748004",5122,residential,Strada Viile N?d??el,,B,50,0,F,F,1,1,23.593,46.794
"264748005",5122,residential,,,B,50,0,F,F,1,1,23.610,46.802
"264748006",5122,residential,Strada Viile N?d??el,,B,50,0,F,F,1,1,23.598,46.796
"264756238",5122,residential,Strada Antonio Vivaldi,,B,0,0,F,F,1,1,23.624,46.803
"264756239",5122,residential,Strada Ernest Hemingway,,B,50,0,F,F,1,1,23.616,46.804
"264756240",5122,residential,Strada Pomet,,B,50,0,F,F,1,1,23.611,46.810
"264756242",5141,service,Strada Pomet,,B,0,0,F,F,1,1,23.617,46.818
"264757078",5142,track,,,B,0,0,F,F,1,1,23.613,46.809
"264757082",5122,residential,,,B,50,0,F,F,1,1,23.612,46.813
"264757084",5122,residential,Strada Valea Fâna?elor,,B,50,0,F,F,1,1,23.612,46.802
"264757088",5122,residential,Strada Niccolo Paganini,,B,50,0,F,F,1,1,23.623,46.803
"264757090",5122,residential,Strada Pietro Mascagni,,B,0,0,F,F,1,1,23.627,46.805
"264757841",5122,residential,Strada Hector Berlioz,,B,0,0,F,F,1,1,23.636,46.805
"264757842",5122,residential,Strada Piotr Ilici Ceaikovski,,B,0,0,F,F,1,1,23.632,46.804
"264757843",5122,residential,Strada Frederic Chopin,,B,0,0,F,F,1,1,23.632,46.803
"264757844",5122,residential,Strada Carlo Goldoni,,B,0,0,F,F,1,1,23.637,46.804
"264788402",5122,residential,Strada Izvorului,,B,50,0,F,F,1,1,23.578,46.792
"264788404",5122,residential,Strada Viile Dâmbul Rotund,,B,50,0,F,F,1,1,23.573,46.796
"264788405",5122,residential,Strada Mierlei,,B,50,0,F,F,1,1,23.576,46.793
"264788406",5122,residential,Strada Viile Dâmbul Rotund,,F,50,0,F,F,1,1,23.575,46.794
"264788407",5122,residential,Strada Sp?taru Milescu,,B,50,0,F,F,1,1,23.591,46.792
"264788408",5141,service,,,B,50,0,F,F,1,1,23.577,46.792
"264788409",5122,residential,Strada Codrului,,B,50,0,F,F,1,1,23.580,46.792
"264788410",5141,service,,,B,0,0,F,F,1,1,23.594,46.794
"264788411",5122,residential,Strada L?stunilor,,B,50,0,F,F,1,1,23.576,46.795
"264788412",5122,residential,Strada Codrului,,B,50,0,F,F,1,1,23.579,46.794
"264788413",5141,service,,,B,0,0,F,F,1,1,23.594,46.794
"264788414",5122,residential,Strada Cocorilor,,B,50,0,F,F,1,1,23.581,46.793
"265008591",5141,service,,,B,0,0,F,F,1,1,23.628,46.782
"265008594",5141,service,,,B,0,0,F,F,1,1,23.638,46.780
"266084165",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084166",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084169",5141,service,,,B,0,0,F,F,1,1,23.588,46.762
"266084180",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084181",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084182",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084183",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084188",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084189",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084190",5153,footway,,,B,0,0,F,F,1,1,23.588,46.762
"266084191",5153,footway,,,B,0,0,F,F,1,1,23.587,46.762
"266084192",5153,footway,,,B,0,0,F,F,1,1,23.587,46.761
"266084196",5153,footway,,,B,0,0,F,F,1,1,23.588,46.761
"266084197",5153,footway,,,B,0,1,T,F,1,1,23.587,46.761
"266084198",5153,footway,,,B,0,0,T,F,1,1,23.587,46.761
"266084199",5153,footway,,,B,0,0,F,F,1,1,23.587,46.761
"266084200",5153,footway,,,B,0,0,F,F,1,1,23.588,46.761
"266084201",5153,footway,,,B,0,0,F,F,1,1,23.588,46.761
"266084202",5153,footway,,,B,0,0,F,F,1,1,23.588,46.761
"266084203",5153,footway,,,B,0,0,F,F,1,1,23.588,46.760
"266084204",5153,footway,,,B,0,0,F,F,1,1,23.588,46.760
"266084205",5153,footway,,,B,0,0,F,F,1,1,23.586,46.760
"266084206",5153,footway,,,B,0,0,F,F,1,1,23.586,46.760
"266084207",5153,footway,,,B,0,0,F,F,1,1,23.587,46.760
"266084208",5153,footway,,,B,0,0,F,F,1,1,23.586,46.759
"266084209",5153,footway,,,B,0,0,F,F,1,1,23.585,46.759
"266084210",5153,footway,,,B,0,0,F,F,1,1,23.585,46.759
"266084211",5153,footway,,,B,0,0,F,F,1,1,23.585,46.759
"266428098",5153,footway,,,B,0,0,F,F,1,1,23.616,46.783
"266428739",5153,footway,,,B,0,0,F,F,1,1,23.615,46.784
"266428985",5153,footway,,,B,0,0,F,F,1,1,23.616,46.784
"266429519",5153,footway,,,B,0,0,F,F,1,1,23.616,46.784
"266429818",5153,footway,,,B,0,0,F,F,1,1,23.616,46.784
"266429980",5153,footway,,,B,0,0,F,F,1,1,23.616,46.784
"266430414",5153,footway,,,B,0,0,F,F,1,1,23.617,46.784
"266430680",5153,footway,,,B,0,0,F,F,1,1,23.615,46.784
"266430896",5153,footway,,,B,0,0,F,F,1,1,23.616,46.783
"266430904",5153,footway,,,B,0,0,F,F,1,1,23.616,46.783
"266430924",5153,footway,,,B,0,0,F,F,1,1,23.616,46.783
"266430925",5153,footway,,,B,0,0,F,F,1,1,23.616,46.783
"266430951",5153,footway,,,B,0,0,F,F,1,1,23.617,46.783
"266430953",5153,footway,,,B,0,0,F,F,1,1,23.617,46.783
"266430962",5153,footway,,,B,0,0,F,F,1,1,23.618,46.783
"266430997",5153,footway,,,B,0,0,F,F,1,1,23.617,46.783
"266431017",5153,footway,,,B,0,0,F,F,1,1,23.617,46.783
"266431039",5141,service,,,B,50,0,F,F,1,1,23.618,46.785
"266431077",5153,footway,,,B,0,0,F,F,1,1,23.618,46.785
"266431281",5153,footway,,,B,0,0,F,F,1,1,23.618,46.785
"266431287",5153,footway,,,B,0,0,F,F,1,1,23.615,46.785
"266431596",5153,footway,,,B,0,0,F,F,1,1,23.617,46.783
"266431635",5153,footway,,,B,0,0,F,F,1,1,23.617,46.783
"266432458",5141,service,,,B,0,0,F,F,1,1,23.617,46.781
"266432467",5141,service,,,B,0,0,F,F,1,1,23.617,46.781
"266432811",5153,footway,,,B,0,0,F,F,1,1,23.616,46.781
"266432812",5153,footway,,,B,0,0,F,F,1,1,23.617,46.781
"266432813",5153,footway,,,B,0,0,F,F,1,1,23.617,46.781
"266432814",5141,service,,,B,50,0,F,F,1,1,23.618,46.781
"266432815",5153,footway,,,B,0,0,F,F,1,1,23.618,46.781
"266432816",5153,footway,,,B,0,0,F,F,1,1,23.618,46.781
"266432817",5141,service,,,B,0,0,F,F,1,1,23.617,46.781
"266432818",5141,service,,,B,0,0,F,F,1,1,23.618,46.781
"266433596",5153,footway,,,B,0,0,F,F,1,1,23.616,46.781
"266433597",5153,footway,,,B,0,1,T,F,1,1,23.616,46.782
"266433598",5153,footway,,,B,0,0,F,F,1,1,23.616,46.782
"266433599",5153,footway,,,B,0,0,F,F,1,1,23.615,46.782
"266433600",5141,service,,,B,0,0,F,F,1,1,23.619,46.781
"266433601",5141,service,,,B,0,0,F,F,1,1,23.619,46.781
"266433602",5141,service,,,B,0,0,F,F,1,1,23.619,46.781
"266433603",5141,service,,,B,0,0,F,F,1,1,23.619,46.780
"266610215",5141,service,Strada Kovács Dezs?,,B,50,0,F,F,1,1,23.594,46.767
"266610220",5141,service,Strada Kovács Dezs?,,B,50,0,F,F,1,1,23.594,46.768
"266625412",5141,service,,,B,0,0,F,F,1,1,23.618,46.780
"266625414",5153,footway,,,B,0,0,F,F,1,1,23.618,46.779
"266625416",5153,footway,,,B,0,0,F,F,1,1,23.617,46.779
"266625419",5153,footway,,,B,0,0,F,F,1,1,23.614,46.779
"266625424",5153,footway,,,B,0,0,F,F,1,1,23.612,46.778
"266625426",5153,footway,,,B,0,0,F,F,1,1,23.615,46.779
"266625428",5153,footway,,,B,0,0,F,F,1,1,23.615,46.780
"266625429",5141,service,,,B,0,0,F,F,1,1,23.615,46.779
"266625431",5153,footway,,,B,0,0,F,F,1,1,23.616,46.779
"266625433",5153,footway,,,B,0,0,F,F,1,1,23.617,46.779
"266625434",5153,footway,,,B,0,0,F,F,1,1,23.618,46.779
"266635013",5153,footway,,,B,0,0,F,F,1,1,23.614,46.784
"266635014",5153,footway,,,B,0,0,F,F,1,1,23.614,46.785
"266635015",5155,steps,,,B,0,0,F,F,1,1,23.614,46.785
"266635016",5155,steps,,,B,0,0,F,F,1,1,23.614,46.785
"266635017",5153,footway,,,B,0,0,F,F,1,1,23.613,46.784
"266635018",5155,steps,,,B,0,0,F,F,1,1,23.613,46.785
"266635019",5153,footway,,,B,0,0,F,F,1,1,23.613,46.785
"266635020",5155,steps,,,B,0,0,F,F,1,1,23.613,46.785
"266635021",5153,footway,,,B,0,0,F,F,1,1,23.613,46.786
"266635022",5153,footway,,,B,0,0,F,F,1,1,23.614,46.784
"266635023",5153,footway,,,B,0,0,F,F,1,1,23.614,46.784
"266635024",5141,service,,,B,0,0,F,F,1,1,23.614,46.784
"266635026",5141,service,,,B,0,0,F,F,1,1,23.616,46.785
"266635027",5141,service,,,B,0,0,F,F,1,1,23.617,46.784
"266635031",5141,service,,,B,0,0,F,F,1,1,23.616,46.782
"266635034",5153,footway,,,B,0,0,F,F,1,1,23.616,46.780
"266635035",5141,service,,,B,0,0,F,F,1,1,23.616,46.780
"266635275",5153,footway,,,B,0,0,F,F,1,1,23.614,46.781
"266635276",5153,footway,,,B,0,0,F,F,1,1,23.614,46.780
"266635277",5153,footway,,,B,0,0,F,F,1,1,23.614,46.780
"266635278",5153,footway,,,B,0,0,F,F,1,1,23.614,46.781
"266635279",5153,footway,,,B,0,0,F,F,1,1,23.614,46.779
"266635280",5141,service,,,B,0,0,F,F,1,1,23.614,46.779
"266763852",5141,service,,,B,0,0,F,F,1,1,23.617,46.781
"267047581",5141,service,,,B,0,0,F,F,1,1,23.618,46.781
"267047582",5141,service,,,B,0,0,F,F,1,1,23.619,46.781
"267047583",5141,service,,,B,0,0,F,F,1,1,23.618,46.782
"267047584",5141,service,,,B,0,0,F,F,1,1,23.619,46.782
"267047586",5141,service,,,F,0,0,F,F,1,1,23.613,46.778
"267047587",5141,service,,,B,0,0,F,F,1,1,23.617,46.779
"267048329",5141,service,Strada Trotu?ului,,B,0,0,F,F,1,1,23.616,46.781
"267048330",5141,service,,,B,0,0,F,F,1,1,23.615,46.783
"267048332",5141,service,,,B,0,0,F,F,1,1,23.615,46.783
"267048334",5141,service,,,B,0,0,F,F,1,1,23.616,46.784
"267048394",5153,footway,,,B,0,0,F,F,1,1,23.534,46.763
"267732224",5122,residential,,,B,50,0,F,F,1,1,23.621,46.781
"267732225",5141,service,,,B,0,0,F,F,1,1,23.621,46.781
"267732226",5141,service,,,B,0,0,F,F,1,1,23.621,46.781
"267732227",5153,footway,,,B,0,0,F,F,1,1,23.620,46.780
"267732228",5155,steps,,,B,0,0,F,F,1,1,23.621,46.780
"267732229",5153,footway,,,B,0,0,F,F,1,1,23.622,46.780
"267732230",5155,steps,,,B,0,-1,F,T,1,1,23.621,46.780
"267732231",5153,footway,,,B,0,-1,F,T,1,1,23.621,46.779
"267732232",5141,service,,,B,0,0,F,F,1,1,23.620,46.779
"267732233",5141,service,,,B,0,0,F,F,1,1,23.620,46.779
"267732234",5141,service,,,B,0,0,F,F,1,1,23.620,46.778
"267732235",5141,service,,,B,0,0,F,F,1,1,23.620,46.779
"267732236",5141,service,,,B,0,0,F,F,1,1,23.620,46.779
"267732306",5155,steps,,,B,0,0,F,F,1,1,23.621,46.771
"267732307",5153,footway,,,B,0,0,F,F,1,1,23.623,46.771
"267732308",5155,steps,,,B,0,0,F,F,1,1,23.624,46.772
"267732309",5155,steps,,,B,0,0,F,F,1,1,23.624,46.772
"267732310",5153,footway,,,B,0,0,F,F,1,1,23.625,46.772
"267732311",5153,footway,,,B,0,0,F,F,1,1,23.623,46.772
"267733910",5141,service,,,B,0,0,F,F,1,1,23.624,46.771
"267733911",5153,footway,,,B,0,0,F,F,1,1,23.617,46.768
"267733913",5153,footway,,,B,0,0,F,F,1,1,23.618,46.768
"267733915",5153,footway,,,B,0,0,F,F,1,1,23.619,46.768
"267735448",5141,service,,,B,50,0,F,F,1,1,23.615,46.785
"267735869",5153,footway,,,B,0,0,F,F,1,1,23.592,46.769
"267735870",5153,footway,,,B,0,0,F,F,1,1,23.594,46.770
"267735871",5152,cycleway,,,B,0,0,F,F,2,1,23.593,46.770
"267735872",5153,footway,,,B,0,0,F,F,1,1,23.591,46.769
"267735873",5153,footway,,,B,0,0,F,F,1,1,23.605,46.773
"267735874",5153,footway,,,B,0,0,F,F,1,1,23.593,46.772
"267776314",5141,service,,,B,50,0,F,F,1,1,23.626,46.784
"267776315",5141,service,Strada R?s?ritului,,B,50,0,F,F,1,1,23.627,46.783
"267776316",5141,service,Strada R?s?ritului,,B,50,0,F,F,1,1,23.627,46.784
"267776317",5122,residential,Strada Abrudului,,B,50,0,F,F,1,1,23.626,46.784
"267776318",5152,cycleway,,,B,0,0,F,F,2,1,23.635,46.774
"268404066",5153,footway,,,B,0,0,F,F,1,1,23.573,46.768
"268404067",5153,footway,,,B,0,0,F,F,1,1,23.572,46.769
"268404068",5153,footway,,,B,0,0,F,F,1,1,23.574,46.769
"268404069",5153,footway,,,B,0,0,F,F,1,1,23.573,46.770
"268559286",5153,footway,,,B,0,0,F,F,1,1,23.617,46.781
"268559324",5153,footway,,,B,0,0,F,F,1,1,23.616,46.784
"268691247",5141,service,,,B,0,0,F,F,1,1,23.540,46.752
"268691252",5141,service,,,B,0,0,F,F,1,1,23.541,46.752
"268691254",5141,service,,,B,0,0,F,F,1,1,23.543,46.752
"268691255",5141,service,,,B,0,0,F,F,1,1,23.544,46.752
"271076997",5153,footway,,,B,0,0,F,F,1,1,23.582,46.774
"271076998",5153,footway,,,B,0,0,F,F,1,1,23.583,46.774
"271076999",5155,steps,,,B,0,0,F,F,1,1,23.583,46.774
"271077000",5153,footway,,,B,0,0,F,F,1,1,23.583,46.774
"271077001",5153,footway,,,B,0,0,F,F,1,1,23.583,46.774
"273808158",5153,footway,,,B,0,0,F,F,1,1,23.543,46.765
"273813264",5153,footway,,,B,0,0,F,F,1,1,23.553,46.765
"273815264",5146,track_grade4,,,B,0,0,F,F,1,1,23.582,46.723
"274036458",5142,track,,,B,0,0,F,F,1,1,23.585,46.808
"274036459",5122,residential,,,B,0,0,F,F,1,1,23.587,46.822
"274036781",5153,footway,,,B,0,0,F,F,1,1,23.607,46.791
"274036782",5153,footway,,,B,0,0,F,F,1,1,23.605,46.788
"274036818",5153,footway,,,B,0,0,F,F,1,1,23.614,46.786
"274039750",5141,service,,,B,50,0,F,F,1,1,23.606,46.789
"274042400",5122,residential,Strada Vr?biilor,,B,50,0,F,F,1,1,23.592,46.780
"274042403",5122,residential,Strada Scurt?,,B,50,0,F,F,1,1,23.592,46.780
"274042404",5122,residential,Strada Haiducului,,F,50,0,F,F,1,1,23.592,46.781
"274044958",5142,track,,,B,0,0,F,F,1,1,23.611,46.831
"274159752",5122,residential,Strada Fabricii de Chibrituri,,B,50,1,T,F,1,1,23.588,46.788
"275145880",5141,service,,,B,0,0,F,F,1,1,23.586,46.763
"275145889",5141,service,,,B,0,0,F,F,1,1,23.587,46.764
"275157453",5153,footway,,,B,0,0,F,F,1,1,23.570,46.757
"275157455",5153,footway,,,B,0,0,F,F,1,1,23.571,46.753
"275157460",5153,footway,,,B,0,0,F,F,1,1,23.571,46.757
"275157462",5153,footway,,,B,0,0,F,F,1,1,23.571,46.755
"275157463",5153,footway,,,B,0,0,F,F,1,1,23.570,46.754
"275157466",5153,footway,,,B,0,0,F,F,1,1,23.570,46.755
"275157470",5153,footway,,,B,0,0,F,F,1,1,23.572,46.755
"275157471",5153,footway,,,B,0,0,F,F,1,1,23.570,46.757
"275157472",5153,footway,,,B,0,0,F,F,1,1,23.570,46.757
"275157476",5141,service,,,B,50,0,F,F,1,1,23.569,46.760
"275157490",5153,footway,,,B,0,0,F,F,1,1,23.572,46.754
"275157492",5153,footway,,,B,0,0,F,F,1,1,23.571,46.755
"275157494",5153,footway,,,B,0,0,F,F,1,1,23.570,46.755
"275157496",5153,footway,,,B,0,0,F,F,1,1,23.569,46.756
"275157501",5153,footway,,,B,0,0,F,F,1,1,23.570,46.756
"275428384",5122,residential,Strada Vân?torului,,B,20,0,F,F,1,1,23.572,46.779
